Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Lao PDR,LAO,Population density (people per sq. km of land area),EN.POP.DNST,,9.3978986135,9.6172833622,9.842872617,10.0751429809,10.3145710572,10.5589211438,10.8080199307,11.066559792,11.3409098787,11.634202773,11.9527469671,12.2917331023,12.6300649913,12.9389948007,13.1999523397,13.4035398614,13.5615381282,13.7026343154,13.8674090121,14.0854592721,14.3662261698,14.7021230503,15.0848483536,15.4994844021,15.9345407279,16.3873266898,16.8602253033,17.3521707106,17.8628119584,18.3904679376,18.933882149,19.4879852686,20.0427253033,20.5855372617,21.106897747,21.6056845754,22.0828596187,22.534220104,22.9555719237,23.3461048527,23.7009055459,24.0261915078,24.3460528596,24.6928596187,25.0894540728,25.5456239168,26.0540641248,26.5993370884,27.1575736568,27.7110615251,28.2552599653,28.7947443674,29.3315727903,
Lebanon,LBN,Population density (people per sq. km of land area),EN.POP.DNST,,182.2683284457,188.1990224829,194.0353861193,199.5319648094,204.5311827957,208.8602150538,212.5953079179,216.1256109482,220.0008797654,224.5750733138,230.0653958944,236.2407624633,242.465884653,247.8497556207,251.7783968719,253.9943304008,254.76285435,254.6309872923,254.4059628544,254.671945259,255.6943304008,257.3099706745,259.1686217009,260.7261974585,261.641544477,261.7096774194,261.2103616813,260.8595307918,261.6436950147,264.2247311828,269.0589442815,275.8424242424,283.5642228739,290.7768328446,296.5206256109,300.1939393939,302.3184750733,304.4001955034,308.5734115347,316.2639296188,328.211143695,343.6563049853,360.7145650049,376.6942326491,389.7228739003,398.8096774194,404.6738025415,409.1972629521,415.1440860215,424.3491691105,428.4252199413,432.5403714565,436.6950146628,
Liberia,LBR,Population density (people per sq. km of land area),EN.POP.DNST,,11.8863787375,12.1497819767,12.4230481728,12.7086171096,13.0083887043,13.3233388704,13.653644103,13.9996677741,14.3615552326,14.7397009967,15.1340739203,15.5456395349,15.9767649502,16.4304817276,16.9088039867,17.4004983389,17.9019206811,18.4302325581,19.0091673588,19.6483492525,20.3674730066,21.1412479236,21.8804298173,22.4650643688,22.8139742525,22.9118251661,22.8011212625,22.5334925249,22.1866486711,21.8321947674,21.4499584718,21.0617940199,20.830035299,20.9629152824,21.5938642027,22.817701412,24.5565822259,26.5581914452,28.4650643688,30.0245847176,31.1334094684,31.8799107143,32.4358596346,33.0631540698,33.9471137874,35.1411025748,36.5686669435,38.1303363787,39.6744186047,41.0920888704,42.3556582226,43.5053467608,44.5813642027,
Libya,LBY,Population density (people per sq. km of land area),EN.POP.DNST,,0.8403219023,0.87070598,0.9029376996,0.9369693215,0.9727752708,1.0103350876,1.049685145,1.0909311525,1.1342191709,1.1796554781,1.2273196404,1.2771974493,1.3291934256,1.3831563931,1.4390022392,1.496313241,1.5551109949,1.6162269684,1.6808108938,1.7494657695,1.822672403,1.8995316958,1.9775833456,2.0534958,2.1248815031,2.1907038203,2.2516038283,2.3089398365,2.3648754788,2.4209799152,2.4776447253,2.5343066938,2.5904617116,2.6452839947,2.698216011,2.7492151358,2.7986558987,2.8469031679,2.8944718506,2.9417830797,2.9886657876,3.0351051979,3.0818350251,3.1297952874,3.1794957773,3.2317963786,3.2861475158,3.3399666958,3.3897069689,3.433063187,3.4686526024,3.4978590995,3.5245126567,
St. Lucia,LCA,Population density (people per sq. km of land area),EN.POP.DNST,,149.037704918,150.9606557377,153.1098360656,155.431147541,157.8737704918,160.4540983607,163.1573770492,165.8704918033,168.437704918,170.7573770492,172.768852459,174.5213114754,176.1655737705,177.9245901639,179.9508196721,182.3131147541,184.9606557377,187.7885245902,190.6426229508,193.4163934426,196.0540983607,198.606557377,201.2098360656,204.0459016393,207.2393442623,210.8524590164,214.806557377,218.9049180328,222.8754098361,226.5245901639,229.768852459,232.6786885246,235.3967213115,238.1344262295,241.0491803279,244.2,247.531147541,250.9278688525,254.2180327869,257.293442623,260.0819672131,262.6508196721,265.1901639344,267.9672131148,271.1590163934,274.8491803279,278.9327868852,283.1704918033,287.2131147541,290.8147540984,293.8868852459,296.5081967213,298.8081967213,
Latin America & Caribbean (all income levels),LCN,Population density (people per sq. km of land area),EN.POP.DNST,,11.2618455758,11.5824512902,11.9110349672,12.2440682116,12.5790714962,12.9152097424,13.2529419668,13.5936666435,13.9395920647,14.2922518237,14.6517394377,15.0170714062,15.3882716939,15.7646363058,16.1453762816,16.5309292515,16.9204550382,17.3136119529,17.7088963464,18.105690144,18.5029400803,18.9013903006,19.3008765884,19.7020703575,20.1047962311,20.509190475,20.9146106725,21.3209013261,21.7290415061,22.1381347487,22.5475736627,22.9571143152,23.3667779804,23.7758251866,24.1835121275,24.5905467868,24.9946970977,25.4315842306,25.8245954303,26.2091576282,26.5854018453,26.9548516559,27.3154098381,27.6691901127,28.0168492062,28.3578408156,28.6926716951,29.0241787745,29.355575783,29.6892694593,30.0255420658,30.364072022,30.7026896955,
Least developed countries: UN classification,LDC,Population density (people per sq. km of land area),EN.POP.DNST,,12.1741377683,12.4638114647,12.7647556563,13.0794582114,13.409326037,13.7559589738,14.1178943356,14.489802526,14.8643656757,15.2366726549,15.6046626437,15.9708716944,16.3406691545,16.7221557177,17.1208084459,17.5383523659,17.97403282,18.4267162284,18.8941124487,19.3747373813,19.8690875838,20.3786877465,20.9042898571,21.4468366747,22.007309379,22.5847265436,23.1796132828,23.7961185749,24.4396799916,25.1134993628,25.8199432776,26.556018778,27.4497031266,28.2289448296,28.998869329,29.7653268937,30.5308047221,31.3000757995,32.0807213188,32.8776361845,33.6937882998,34.5266751755,35.3735902496,36.233590106,37.0971366484,37.9668200879,38.8452443822,39.7375008604,40.6491230976,41.5851113787,42.5482019224,43.5350828358,44.5439963012,
Low income,LIC,Population density (people per sq. km of land area),EN.POP.DNST,,16.0538955143,16.4400126715,16.8398973335,17.2592039668,17.701433624,18.1689158616,18.6588572039,19.1634691558,19.6719577077,20.1768692686,20.6754217938,21.1708025555,21.6689048652,22.1791157771,22.7075130387,23.2557637191,23.823394157,24.4097635216,25.0131508077,25.6326579427,26.268642578,26.9230507382,27.5984042331,28.2978957865,29.0239328268,29.7763104564,30.55461634,31.3605528314,32.1960947679,33.0618351821,33.9591813487,34.8854969425,36.0758967353,37.0383819139,38.0018635454,38.9627138815,39.9228768973,40.8865916739,41.8607598847,42.8493882542,43.8567060377,44.8801492874,45.9166084435,46.9617470292,48.0124141608,49.0664645486,50.1281431571,51.2071663806,52.3141519299,53.4584242145,54.6420769985,55.8643253195,57.11834139,
Liechtenstein,LIE,Population density (people per sq. km of land area),EN.POP.DNST,,105.5875,108.1125,110.7625,113.5625,116.54375,119.725,123.06875,126.46875,129.78125,132.9125,135.7875,138.45625,141.0125,143.65,146.46875,149.5375,152.775,156.01875,159.04375,161.68125,163.88125,165.7125,167.3,168.80625,170.36875,172.01875,173.73125,175.55625,177.525,179.65625,181.9625,184.45,187.0875,189.83125,192.65,195.54375,198.4875,201.41875,204.225,206.83125,209.21875,211.38125,213.38125,215.28125,217.125,218.925,220.675,222.3875,224.06875,225.75,227.425,229.1,230.78125,
Sri Lanka,LKA,Population density (people per sq. km of land area),EN.POP.DNST,,162.1431988519,166.5284643598,168.7450167437,173.863817573,178.0258332004,182.4110987083,186.6209535959,191.2294689842,195.3755381917,199.5535002392,202.3600701642,205.0869079892,208.7545845958,211.8322436613,215.2128847074,218.7370435337,222.3249880402,226.2797002073,230.7765906554,235.1618561633,236.7564981662,242.3217987562,245.8459575825,248.8119917079,252.6231860947,257.1679158029,261.09073513,264.6946260565,268.2985169829,271.3283367884,275.3468346356,277.8823154202,281.3905278265,285.2974007335,289.2042736406,292.3935576463,296.093127093,299.5375538192,303.874980067,304.6085153883,299.7448572795,301.7222133631,305.7407112103,309.9186732579,313.2514750439,316.66400893,319.5503109552,322.3887737203,326.104289587,329.3414128528,332.785839579,324.1588263435,326.6305214479,
Lower middle income,LMC,Population density (people per sq. km of land area),EN.POP.DNST,,42.7655795238,43.7199504252,44.6971330647,45.7112997369,46.7500946226,47.8172246309,48.9121978108,50.0384967452,51.1959520841,52.3802328129,53.6022555166,54.8665278164,56.162804539,57.4962787023,58.8699356384,60.2847519758,61.7378681965,63.2284078993,64.7549772068,66.312452292,67.8882732163,69.4982314264,71.1296609233,72.7867526621,74.4725081047,76.1907393774,77.9305018151,79.6830735562,81.4404459927,83.2685195152,85.0026822768,86.7346962165,88.4593181333,90.1972901411,91.9017022649,93.612238067,95.3305197064,97.0425146244,98.746300943,100.5107022406,102.1862712618,103.8807726031,105.5883938037,107.3118511407,109.0343504043,110.767043418,112.5085269012,114.2621899119,116.0316053338,117.823547026,119.6304057948,121.40140779,123.216722658,
Low & middle income,LMY,Population density (people per sq. km of land area),EN.POP.DNST,,27.9761131184,28.5051559618,29.1869098737,29.8770135842,30.5891979745,31.3588826035,32.12960995,32.9229043413,33.7467450338,34.5898905761,35.450952039,36.3014997967,37.1505784826,37.9956569333,38.8277521479,39.6540173581,40.4761832539,41.312964135,42.166695195,43.0280660404,43.9067329626,44.8266921089,45.7575406241,46.686164969,47.6385697307,48.6259676085,49.6430483677,50.6707585346,51.6925525966,52.7224771889,53.7170555731,54.6904143302,55.7255014009,56.6919739689,57.6475670987,58.6058019129,59.5667934472,60.5419932832,61.4833750377,62.4236370032,63.3309607024,64.2331847923,65.1331395521,66.033022057,66.9321677039,67.8277218978,68.7156068445,69.6100019616,70.5202611901,71.4404656418,72.3739424946,73.3097557435,74.2666696312,
Lesotho,LSO,Population density (people per sq. km of land area),EN.POP.DNST,,28.5327075099,29.0484189723,29.589657444,30.1539196311,30.7394927536,31.3483530962,31.9819499341,32.6373188406,33.3105401845,34,34.7010540184,35.417687747,36.1670948617,36.9724637681,37.8488142292,38.8002305665,39.8167325428,40.8813899868,41.9702239789,43.0633399209,44.1598814229,45.2583662714,46.3378787879,47.3731225296,48.3483530962,49.2457509881,50.0739130435,50.8754940711,51.7106719368,52.6196969697,53.6198945982,54.6890645586,55.7792819499,56.8220685112,57.7675889328,58.6033267457,59.3438405797,60.0002964427,60.5932476943,61.1404808959,61.6436100132,62.104314888,62.5414031621,62.9783267457,63.4335968379,63.9134716733,64.4197628458,64.9604413702,65.5425889328,66.1699934124,66.8483530962,67.5739459816,68.328886693,
Lithuania,LTU,Population density (people per sq. km of land area),EN.POP.DNST,,45.0470644544,45.6820357371,46.25,46.8283343969,47.4066687939,47.9905871091,48.5705169113,49.120134014,49.5743618379,50.0907626037,50.718586471,51.2702935546,51.7619336311,52.2318761966,52.6747287811,53.1056796426,53.5264199107,53.9169432036,54.2093490747,54.4544033184,54.7694160817,55.1560146777,55.6029355456,56.0658104659,56.5498245054,57.098181238,57.6957083599,58.3128430121,58.7787970645,58.9955009572,59.0959476707,59.0318123803,58.7526005105,58.3462667518,57.8988832163,57.4603222719,57.0379227824,56.626212508,56.2258774729,55.8317804722,55.3736119974,54.9308710913,54.4864869177,53.8780312699,53.0077855775,52.168299298,51.5522335673,51.0288153171,50.4653530116,49.4181412046,48.3153301209,47.671650126,47.1916424674,
Luxembourg,LUX,Population density (people per sq. km of land area),EN.POP.DNST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.4555984556,170.472972973,172.2683397683,174.3745173745,176.8706563707,179.5976833977,182.4853281853,185.3254826255,188.667953668,192.1942084942,195.7347490347,200.133976834,204.9984555985,209.7915057915,
Latvia,LVA,Population density (people per sq. km of land area),EN.POP.DNST,,34.6112450961,35.0759855939,35.5476075632,36.0251945463,36.4319088044,36.7100295839,36.9994854975,37.3596211975,37.6740144061,37.9311209724,38.208068043,38.5181362145,38.8420316419,39.185574635,39.4901601389,39.7290661779,39.9555116085,40.1620843784,40.291224516,40.3836420349,40.5077657727,40.6952215577,40.9352852273,41.1931153129,41.4636471799,41.8015949579,42.2307383111,42.6624541771,42.8798475786,42.8186860891,42.61658306,42.0338606984,41.2131005209,40.5290050807,39.955238279,39.5077175381,39.115875619,38.7487780565,38.4346581774,38.0659527944,37.5774969451,37.1434336613,36.7862081163,36.3869380668,35.9958679015,35.6671972474,35.3772750659,35.0074281304,34.4430524284,33.7010764781,33.1142926045,32.7166130589,32.3680765519,
"Macao SAR, China",MAC,Population density (people per sq. km of land area),EN.POP.DNST,,8756.75,9051.25,9435.15,9876.15,10345.5,10843.65,11362.9,11856.45,12265.5,12549.85,12694.05,12714.1,12642.25,12527.5,12410.65,12295.75,12186.45,12122.9,12153.65,12311.8,12612.9,13046.05,13583.7,14183.6,14811.1,15461.3,16132.75,16797.6,17423.35,17986.75,18474.2,18889.95,19252.05,19589.15,19922.95,20261.55,20601.55,20940.5,21272.4,21595.35,16849.2307692308,16450,16693,16376.5,16719.6071428571,16776.5034965035,16890.6164383562,17381.095890411,17681.9322033898,18000.8754208754,18270.1672240803,18621.5050167224,18942.3076923077,
St. Martin (French part),MAF,Population density (people per sq. km of land area),EN.POP.DNST,,81.8566176471,83.9338235294,85.5882352941,87.2794117647,88.9889705882,90.7352941176,92.5183823529,94.8713235294,97.4816176471,100.1838235294,102.9595588235,105.8088235294,108.7316176471,111.7279411765,115.6433823529,120.0367647059,124.5955882353,129.3198529412,134.2463235294,139.3382352941,144.6323529412,159.375,193.8786764706,235.1102941176,282.9411764706,337.0772058824,397.5735294118,457.2242647059,508.75,552.1323529412,584.9448529412,604.6323529412,610.9926470588,608.4191176471,601.3235294118,590.1102941176,575.4411764706,558.0514705882,538.6948529412,521.7647058824,510.6985294118,504.5955882353,502.9963235294,505.7720588235,512.9779411765,522.3161764706,531.3419117647,540,548.1617647059,555.7904411765,562.7757352941,569.0992647059,574.7058823529,
Morocco,MAR,Population density (people per sq. km of land area),EN.POP.DNST,,28.4255657122,29.2138683515,29.9937827665,30.7773446252,31.5729466326,32.3846529551,33.208679482,34.0365550925,34.8560828068,35.6597817807,36.4448783439,37.2181968903,37.9970669953,38.7939323325,39.6265426843,40.4976047502,41.404680708,42.3503697065,43.3362469191,44.3618709388,45.4287228322,46.5326260363,47.6599551871,48.7925252073,49.9160676675,51.02461797,52.1176204347,53.1928747479,54.2498722832,55.287864665,56.3030786467,57.2925431324,58.2575509747,59.2007819852,60.1234438718,61.0287922922,61.9142303383,62.7685077302,63.5765247591,64.3292023303,65.0261169617,65.6765471656,66.2938315035,66.8963029352,67.5004369258,68.1046314138,68.7140622899,69.35951378,70.0796863097,70.8993054,71.8337978938,72.8683464038,73.9595563522,
Monaco,MCO,Population density (people per sq. km of land area),EN.POP.DNST,,11406,11521,11584.5,11618.5,11641.5,11652,11648.5,11648,11674,11742,11861,12026,12220,12417.5,12600.5,12760.5,12904.5,13043,13195.5,13373,13582.5,13814.5,14049,14257,14418,14524,14584.5,14619,14656.5,14719,14813,14932,15069,15211.5,15350,15485.5,15621,15758.5,15897.5,16040.5,16183,16326.5,16484,16673,16904,17184.5,17506.5,17843,18157,18422.5,18630.5,18789.5,18915.5,
Moldova,MDA,Population density (people per sq. km of land area),EN.POP.DNST,,90.7444177378,92.7996655868,94.7852440171,96.6314836103,98.4080537848,100.0801198314,101.6476817501,103.1107395409,104.5737973317,106.0716898317,107.5695823318,109.1023095412,110.6002020413,111.9935904135,113.2824746577,114.3971853555,115.4073919253,116.3130943672,117.2884662277,118.3335075069,119.4482182046,120.6674330303,121.9214825652,123.1755321002,124.3599122165,125.4746229143,126.5196641934,127.4602013446,128.2265649493,128.7490855889,129.0974326819,129.2019368098,128.7039288568,128.3664037252,127.7539889457,127.4984530886,127.0719476997,127.0648067624,126.9095939033,126.7399798029,126.456872236,126.1643625727,125.8534155432,125.4986593307,125.1501026908,124.8027639503,124.5138719671,124.2770912382,124.1203049396,124.1519988847,124.0802342198,124.0380179113,124.0199323971,
Madagascar,MDG,Population density (people per sq. km of land area),EN.POP.DNST,,8.9823933005,9.2043092479,9.4345926334,9.6732830072,9.9205884376,10.176531279,10.4417065034,10.717584345,11.0060425766,11.3084241841,11.6249131616,11.9551243251,12.2990525157,12.6565171785,13.0270609072,13.4120473226,13.8108969288,14.2189737593,14.6300478041,15.0402655019,15.4477662758,15.855647075,16.27118169,16.7045121574,17.1632441449,17.65032156,18.1646851463,18.7050882141,19.2687484954,19.8538054132,20.4599288097,21.0886594215,21.7420366613,22.4227980878,23.1325893318,23.8722117137,24.640160608,25.432893696,26.2455153558,27.0743388245,27.918573099,28.7788097121,29.6544949617,30.5453915466,31.4516525089,32.3728823469,33.3098720638,34.2655449324,35.2438267359,36.2477765932,37.2621524764,38.3191914678,39.4036576457,
Maldives,MDV,Population density (people per sq. km of land area),EN.POP.DNST,,304.3966666667,312.6866666667,321.1933333333,329.6633333333,337.9366666667,345.8633333333,353.5733333333,361.5266666667,370.3533333333,380.5,392.2133333333,405.31,419.2666666667,433.31,446.9233333333,459.8833333333,472.4533333333,485.21,498.9966666667,514.3866666667,531.53,550.1766666667,570.05,590.71,611.7933333333,633.2466666667,655.0433333333,676.9066666667,698.4833333333,719.53,739.8766666667,759.5433333333,778.7033333333,797.6366666667,816.55,835.53,854.49,873.2433333333,891.52,909.15,926.0833333333,942.4766666667,958.6466666667,975.0166666667,991.92,1009.4166666667,1027.4633333333,1046.1433333333,1065.5333333333,1085.6466666667,1106.5466666667,1128.14,1150.0766666667,
Middle East & North Africa (all income levels),MEA,Population density (people per sq. km of land area),EN.POP.DNST,,9.7398274168,10.0112518952,10.2897290064,10.5780821345,10.8745118626,11.1782885652,11.4958745008,11.8160466035,12.1431882327,12.4770466889,12.8141449499,13.1565859392,13.5147047675,13.8867398964,14.2781745947,14.6909307209,15.1252428238,15.5834353923,16.0699901233,16.5840890324,17.1250050718,17.6913914545,18.2769022832,18.8681004751,19.4732423967,20.0834163508,20.6920144858,21.2919165199,21.8680179916,22.6093071201,23.1866091862,23.543342777,24.0492026601,24.5570792499,25.1998699129,25.698233324,26.2004230057,26.7041509545,27.218449952,27.7418594988,28.275917061,28.8198551957,29.3794828286,29.9603876164,30.5657186407,31.1982857143,31.854520613,32.5266242115,33.21228184,33.878109934,34.5319731827,35.183032055,35.8319260129,
Mexico,MEX,Population density (people per sq. km of land area),EN.POP.DNST,,20.5454209213,21.2116309576,21.8956444353,22.5990370123,23.3230417449,24.066227012,24.8280542195,25.6115687132,26.4208678207,27.2579737133,28.1226543893,29.0109328944,29.9161964042,30.8296720595,31.7438046246,32.6583482085,33.5714884642,34.4725270712,35.3483592685,36.1907523342,36.9949232233,37.7662671365,38.5196769464,39.2762704802,40.0521330281,40.8499282389,41.6673139741,42.5089801692,43.3791615011,44.279433113,45.2121165668,46.1729550657,47.1482424959,48.1193328018,49.0715537951,50.0020746418,50.9110614985,51.7908727076,52.6334427326,53.4342997505,54.1885732658,54.9004146197,55.5859523136,56.2676766378,56.9622809229,57.6746799043,58.4016147535,59.1414588853,59.8897872888,60.6427140616,61.4013904679,62.1659389388,62.929807351,
Marshall Islands,MHL,Population density (people per sq. km of land area),EN.POP.DNST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.3388888889,274.3444444444,278.0666666667,280.9833333333,283.4444444444,285.5388888889,287.2055555556,288.4555555556,289.3111111111,289.7833333333,289.9111111111,289.7833333333,289.5277777778,289.3,289.2111111111,289.3555555556,289.7222222222,290.25,290.7833333333,291.2666666667,291.6388888889,291.9722222222,292.4111111111,
Middle income,MIC,Population density (people per sq. km of land area),EN.POP.DNST,,30.7826475295,31.3453365055,32.0934430517,32.8472934124,33.6230266394,34.4638513475,35.300677295,36.1619291597,37.0600049786,37.9827726559,38.9291707003,39.8633261832,40.7950301202,41.7188405972,42.6223170982,43.5140336369,44.396114504,45.2918395954,46.2045027134,47.1228069913,48.0586000504,49.0410684634,50.0320591694,51.0146195796,52.0203095308,53.0630293351,54.1363158307,55.2162305,56.2819383582,57.3505112287,58.3678715548,59.3523038258,60.3195968208,61.2874993898,62.2412508726,63.1988726632,64.1600622641,65.1400139206,66.0737538554,67.003864233,67.8877884025,68.7618782799,69.6299319612,70.4959030586,71.3595775612,72.2180699732,73.065322371,73.9164513062,74.7807773954,75.6485315385,76.5235344605,77.3923254862,78.2797116894,
"Macedonia, FYR",MKD,Population density (people per sq. km of land area),EN.POP.DNST,,58.6490758946,59.4732206056,60.3224144711,61.1934722768,62.0813999214,62.9959496657,63.9335037357,64.8602438065,65.7307510814,66.516201337,67.1907982698,67.7721195438,68.3266614235,68.9477782147,69.6974046402,70.6077860794,71.6445143531,72.7219819111,73.7179709005,74.5468737711,75.1669681479,75.608690523,75.9449469131,76.2844278411,76.7002359418,77.2390090444,77.8633110499,78.4639402281,78.8856861974,79.0290994888,78.8365316555,78.3751474636,77.8214313803,77.4223751475,77.3500983091,77.672316162,78.3203696422,79.1630751081,80.0034211561,80.6971686984,81.2071569013,81.5745576091,81.8272119544,82.0184034605,82.1881242627,82.3358631538,83.1002774475,83.1854538248,83.2893735131,83.3551149881,83.4214908803,83.4883029342,83.5510705789,
Mali,MLI,Population density (people per sq. km of land area),EN.POP.DNST,,4.2221514682,4.2659323548,4.3105467181,4.3565633221,4.4045001188,4.4543538301,4.5063129513,4.5613142216,4.6205320483,4.6847572919,4.7545644531,4.8296683303,4.9089404109,4.9907342299,5.0739098009,5.1575721814,5.2421270458,5.3292462649,5.4213343824,5.5198346159,5.626595858,5.7404633705,5.8563658119,5.9673050918,6.06889173,6.158688401,6.240003606,6.321227022,6.4140568272,6.5269064654,6.6632844065,6.820858227,6.9950892894,7.1787524894,7.366765012,7.5579680214,7.7547398356,7.9597152902,8.176847868,8.4089994181,8.6566583893,8.9188257566,9.195073718,9.4845360149,9.7863922832,10.1013325794,10.42921922,10.7674206476,11.1124464223,11.4621173752,11.8151574755,12.1731631959,12.5403830551,
Malta,MLT,Population density (people per sq. km of land area),EN.POP.DNST,,1016.40625,1012.1875,1007.96875,1003.90625,996.25,985,973.59375,962.1875,950.9375,945.78125,945.9375,945.15625,944.375,943.7375,950.69375,955.54375,959.28125,969.31875,979.19375,989.515625,996.81875,1018.43125,1032.8875,1033.103125,1051.4125,1069.128125,1076.515625,1085.390625,1096.00625,1106.78125,1117.896875,1128.9375,1139.7,1149.815625,1157.603125,1164.646875,1172.6125,1179.7375,1185.5,1191.759375,1228.2125,1237.403125,1245.56875,1253.9625,1261.98125,1266.5875,1271.0125,1279.309375,1288.990625,1295.3375,1300.8375,1310.796875,1323.04375,
Myanmar,MMR,Population density (people per sq. km of land area),EN.POP.DNST,,33.6040548398,34.3463139211,35.1122899899,35.9138889739,36.7592496251,37.6516724301,38.5874024543,39.5588701533,40.5549698565,41.5675322092,42.593604064,43.6351271537,44.6946644429,45.7766793157,46.8841004376,48.0142164213,49.1639807816,50.3352954678,51.5308871683,52.7507956667,53.9961777397,55.26050127,56.5266517734,57.7722036907,58.9806454081,60.1456850384,61.2700737522,62.3578189552,63.4168268201,64.4535958013,65.4625378707,66.4418750191,67.4062949475,68.3754490926,69.36050127,70.3733941304,71.4025996879,72.4075098693,73.3323591517,74.1393028736,74.8144000367,75.3761254093,75.8593995777,76.3294190567,76.8045487939,77.2798598252,77.7772049823,78.3303760849,78.8925302311,79.4955010256,80.13403389,80.8175833091,81.5243123268,
Middle East & North Africa (developing only),MNA,Population density (people per sq. km of land area),EN.POP.DNST,,11.7509606341,12.0662777931,12.3911382418,12.726411855,13.0725279594,13.4302370378,13.7989016367,14.1754816475,14.5558385982,14.9375993345,15.3188725521,15.7041894914,16.0987415155,16.5092255311,16.9410400371,17.3947489105,17.870553916,18.3716345837,18.9013564746,19.4614691806,20.0525026811,20.6717564061,21.3135067847,21.9652594424,22.6340038386,23.3125797543,23.9917470814,24.6636714705,25.3106727073,26.1724828286,26.8114507279,27.4020463388,27.9628456696,28.5337520954,29.1051518268,29.6834141048,30.2687504121,30.8514471183,31.4303380601,31.9975542966,32.5549704815,33.1062306435,33.6588846699,34.2219613074,34.8028093878,35.404826241,36.0253553211,36.6627031129,37.3208146435,37.9722853767,38.6271097214,39.2961289516,39.9774733916,
Montenegro,MNE,Population density (people per sq. km of land area),EN.POP.DNST,,36.083197026,36.5138289963,36.9194052045,37.3095167286,37.6913754647,38.068401487,38.4405947955,38.8075836431,39.1678810409,39.5208178439,39.8650557621,40.202527881,40.539330855,40.8834200743,41.2394052045,41.6126394052,41.9990334572,42.3820074349,42.7390334572,43.0548698885,43.3183643123,43.5364312268,43.7344237918,43.9483271375,44.2014126394,44.5060223048,44.8476579926,45.1906319703,45.4849814126,45.6952416357,45.8110037175,45.8460966543,45.8202230483,45.7636431227,45.7002973978,45.6337546468,45.5622304833,45.4979182156,45.454795539,45.4420817844,45.4665427509,45.5260223048,45.6095167286,45.7003717472,45.7858736059,45.8627509294,45.9330855019,45.9962081784,46.0526394052,46.1024535316,46.144535316,46.1770260223,46.1994795539,
Mongolia,MNG,Population density (people per sq. km of land area),EN.POP.DNST,,0.6322086048,0.6509706738,0.6709602461,0.6916443523,0.7126335642,0.7337695358,0.7551559,0.7769909112,0.7995880429,0.8231545611,0.8477586962,0.8732626999,0.899419398,0.925886995,0.9524241098,0.978954144,1.0055685007,1.0324075028,1.059688715,1.0875801385,1.1158094956,1.1442905327,1.1735697366,1.2043841242,1.237081928,1.2721163006,1.3088306857,1.3451176652,1.3781353794,1.4059057906,1.4276481114,1.4441186694,1.4567985787,1.4679310744,1.4792238472,1.4911545096,1.503464945,1.5162710162,1.5295173666,1.5432123639,1.5574995494,1.5726660058,1.5889923788,1.6067921419,1.6262661243,1.6475037977,1.6704008857,1.694710214,1.7200642396,1.7461430521,1.7728372255,1.8000489199,1.8274627308,
Northern Mariana Islands,MNP,Population density (people per sq. km of land area),EN.POP.DNST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.5630434783,107.4543478261,113.3043478261,119.1673913043,125.0391304348,130.9739130435,136.8239130435,142.1173913043,146.2413043478,148.7695652174,149.602173913,148.9108695652,146.8739130435,143.7891304348,139.9391304348,135.2934782609,129.9826086957,124.6630434783,120.1695652174,117.0869565217,115.7173913043,115.8804347826,117.0760869565,
Mozambique,MOZ,Population density (people per sq. km of land area),EN.POP.DNST,,9.9194715023,10.1221813881,10.3326216333,10.5505239197,10.775766169,11.0088723009,11.2502657748,11.4996770009,11.7566914215,12.021382792,12.2913515094,12.5673567486,12.8561929347,13.1670439228,13.5052519138,13.871361174,14.2592118314,14.6587769272,15.056395127,15.4403901422,15.8175742008,16.1871601516,16.5219855541,16.7868371525,16.9623464483,17.0285205626,17.0078308197,16.9752091864,17.0333121392,17.2536928711,17.6677255271,18.2487588698,18.9389582645,19.6513949999,20.3229621811,20.9357130141,21.5094839645,22.0640644472,22.6329535339,23.2401866782,23.8888565325,24.5681400849,25.2720821994,25.9910310537,26.7178412472,27.4515081767,28.1942623159,28.9459612401,29.7070436685,30.4779686665,31.2588913757,32.0498931814,32.8514865587,
